Gene stable ID	Gene type
YKL138C	protein_coding
YJL011C	protein_coding
YAL038W	protein_coding
YGR152C	protein_coding
YER141W	protein_coding
YEL004W	protein_coding
YGR122C-A	protein_coding
YDL214C	protein_coding
YFL050C	protein_coding
YKR074W	protein_coding
YDR501W	protein_coding
YGR166W	protein_coding
YBR155W	protein_coding
YKL031W	protein_coding
YBR207W	protein_coding
YKL221W	protein_coding
YNL269W	protein_coding
YOL011W	protein_coding
YMR079W	protein_coding
YFR049W	protein_coding
YAL042W	protein_coding
YHR056C	protein_coding
YDL119C	protein_coding
YLR030W	protein_coding
YOR008C	protein_coding
YMR242W-A	protein_coding
YHR105W	protein_coding
YJL216C	protein_coding
YOL166C	protein_coding
YLR414C	protein_coding
YNR013C	protein_coding
YHR100C	protein_coding
YIL131C	protein_coding
YLR144C	protein_coding
YDL163W	protein_coding
YKL041W	protein_coding
YHL036W	protein_coding
YJL199C	protein_coding
YGL222C	protein_coding
YAL010C	protein_coding
YOR119C	protein_coding
YIL110W	protein_coding
YKL100C	protein_coding
YGR084C	protein_coding
YNL170W	protein_coding
YGR230W	protein_coding
YER043C	protein_coding
YKL129C	protein_coding
YDR198C	protein_coding
YNL055C	protein_coding
YBR169C	protein_coding
YNL213C	protein_coding
YMR167W	protein_coding
RME3	ncRNA
tI(AAU)N1	tRNA
YCL037C	protein_coding
YDR294C	protein_coding
YGL196W	protein_coding
tT(AGU)D	tRNA
tF(GAA)D	tRNA
YOR130C	protein_coding
YPR130C	protein_coding
YPL097W	protein_coding
YER116C	protein_coding
YDR180W	protein_coding
YPL263C	protein_coding
YDR448W	protein_coding
YOR041C	protein_coding
YBR214W	protein_coding
YOR251C	protein_coding
YKR095W	protein_coding
YEL018W	protein_coding
YLR077W	protein_coding
YOL035C	protein_coding
YHR093W	protein_coding
YBR117C	protein_coding
snR10	snoRNA
YER123W	protein_coding
YOR342C	protein_coding
YFR013W	protein_coding
YFR055W	protein_coding
YOL050C	protein_coding
YLL066C	protein_coding
YDR287W	protein_coding
YFL041W-A	protein_coding
YCL039W	protein_coding
YGL084C	protein_coding
YIL011W	protein_coding
YOR376W-A	protein_coding
YCR083W	protein_coding
YMR294W	protein_coding
YNL273W	protein_coding
YOR068C	protein_coding
YCR006C	protein_coding
tA(AGC)P	tRNA
YLR261C	protein_coding
YKL124W	protein_coding
YNL203C	protein_coding
YPL133C	protein_coding
YGL162W	protein_coding
YIL159W	protein_coding
YNR062C	protein_coding
YLR135W	protein_coding
YGR188C	protein_coding
YPL267W	protein_coding
YDL233W	protein_coding
YMR156C	protein_coding
YBL098W	protein_coding
YMR080C	protein_coding
YPL045W	protein_coding
YGL113W	protein_coding
YNL206C	protein_coding
YGR025W	protein_coding
YLR156W	protein_coding
YML060W	protein_coding
YDR365C	protein_coding
YOR229W	protein_coding
YGR182C	protein_coding
YBL002W	protein_coding
YGL102C	protein_coding
YBL082C	protein_coding
YLR346C	protein_coding
YKR025W	protein_coding
YER177W	protein_coding
YOR387C	protein_coding
YMR075C-A	protein_coding
YBR252W	protein_coding
YDR416W	protein_coding
YLR276C	protein_coding
YBR041W	protein_coding
YER150W	protein_coding
YFL056C	pseudogene
YGR031W	protein_coding
YFR014C	protein_coding
YDR219C	protein_coding
YGL176C	protein_coding
YLR322W	protein_coding
tH(GUG)H	tRNA
YHR088W	protein_coding
YMR302C	protein_coding
YCR086W	protein_coding
YMR098C	protein_coding
YOR112W	protein_coding
YBR285W	protein_coding
YMR065W	protein_coding
YBR068C	protein_coding
YHR065C	protein_coding
YAR035W	protein_coding
YAL034C-B	protein_coding
tQ(UUG)C	tRNA
YKR001C	protein_coding
YJR108W	protein_coding
YDR377W	protein_coding
YLR285W	protein_coding
YLR045C	protein_coding
YDR305C	protein_coding
Q0020	rRNA
YIL134W	protein_coding
YLR190W	protein_coding
YIL028W	protein_coding
YGL025C	protein_coding
YNR032W	protein_coding
YGR271W	protein_coding
YLR020C	protein_coding
YML100W-A	protein_coding
YCL074W	pseudogene
tD(GUC)G2	tRNA
YBR059C	protein_coding
YML049C	protein_coding
YKR078W	protein_coding
YDR193W	protein_coding
YOR146W	protein_coding
YOR372C	protein_coding
YJL195C	protein_coding
tI(AAU)P2	tRNA
YOR159C	protein_coding
YMR052W	protein_coding
YPL114W	protein_coding
YMR120C	protein_coding
YCL029C	protein_coding
YGL022W	protein_coding
YPL202C	protein_coding
YER071C	protein_coding
YGR279C	protein_coding
snR70	snoRNA
YOR227W	protein_coding
YPL140C	protein_coding
YJL194W	protein_coding
RDN18-1	rRNA
YER176W	protein_coding
YBR085W	protein_coding
YDL079C	protein_coding
YOR085W	protein_coding
YOL101C	protein_coding
YNL067W-A	protein_coding
YLR089C	protein_coding
YJL047C	protein_coding
YOL152W	protein_coding
YDR427W	protein_coding
YMR052C-A	protein_coding
YER145C	protein_coding
YDL044C	protein_coding
YJL030W	protein_coding
YPR036W-A	protein_coding
YMR246W	protein_coding
YLL046C	protein_coding
YOL073C	protein_coding
YML133C	protein_coding
YKR007W	protein_coding
YBR245C	protein_coding
YPL144W	protein_coding
YOR048C	protein_coding
YGR125W	protein_coding
YNL224C	protein_coding
YBR065C	protein_coding
YLR449W	protein_coding
YLL063C	protein_coding
YIR019C	protein_coding
YOR154W	protein_coding
YFL046W	protein_coding
YDR466W	protein_coding
YLL008W	protein_coding
YMR096W	protein_coding
YJL159W	protein_coding
YDR109C	protein_coding
tA(AGC)D	tRNA
YPL123C	protein_coding
YNL072W	protein_coding
YAL026C	protein_coding
YAL014C	protein_coding
YGR163W	protein_coding
YHR054C	protein_coding
YIL067C	protein_coding
YDL024C	protein_coding
YGL094C	protein_coding
YGR131W	protein_coding
YKL198C	protein_coding
RUF5-2	ncRNA
YCL028W	protein_coding
YOR036W	protein_coding
YLR073C	protein_coding
YHR169W	protein_coding
YHR079C	protein_coding
YBR084W	protein_coding
YER035W	protein_coding
YDL247W-A	protein_coding
YPL054W	protein_coding
YGR248W	protein_coding
RUF23	ncRNA
YER142C	protein_coding
YPR121W	protein_coding
YJR128W	protein_coding
YFL013C	protein_coding
YAR061W	pseudogene
YHR016C	protein_coding
YOR284W	protein_coding
YJL193W	protein_coding
YJL176C	protein_coding
YHR002W	protein_coding
YDR204W	protein_coding
YNL048W	protein_coding
YEL074W	protein_coding
YHR172W	protein_coding
YNL199C	protein_coding
YDR079C-A	protein_coding
YBR271W	protein_coding
YPL213W	protein_coding
YJR045C	protein_coding
YNL003C	protein_coding
YCR094W	protein_coding
YNL323W	protein_coding
YEL062W	protein_coding
YPR019W	protein_coding
YHL006C	protein_coding
YGR029W	protein_coding
YHL025W	protein_coding
YGL125W	protein_coding
YJR135W-A	protein_coding
YIR023C-A	protein_coding
YGR038W	protein_coding
YGR008C	protein_coding
YKL083W	protein_coding
YNR068C	protein_coding
YMR046W-A	protein_coding
YNL145W	protein_coding
YHR165C	protein_coding
YIL108W	protein_coding
YOR209C	protein_coding
YDR278C	protein_coding
YFL024C	protein_coding
YOR204W	protein_coding
YJR014W	protein_coding
YDR352W	protein_coding
YMR160W	protein_coding
YLR425W	protein_coding
YKR022C	protein_coding
YBR216C	protein_coding
YLR023C	protein_coding
YNR064C	protein_coding
YPR118W	protein_coding
YFL012W-A	protein_coding
YKL081W	protein_coding
YJL173C	protein_coding
YCR020W-B	protein_coding
tN(GUU)Q	tRNA
YOR009W	protein_coding
YGL216W	protein_coding
YGL155W	protein_coding
YJL222W-A	protein_coding
YJR009C	protein_coding
YLR378C	protein_coding
YGR250C	protein_coding
YML005W	protein_coding
YBL068W	protein_coding
YLL062C	protein_coding
YNR005C	protein_coding
YKR027W	protein_coding
YIR002C	protein_coding
YPR134W	protein_coding
YDR066C	protein_coding
YCL026C-B	protein_coding
YNL080C	protein_coding
YML127W	protein_coding
YDR487C	protein_coding
YAL062W	protein_coding
YKR068C	protein_coding
YCL034W	protein_coding
YPR051W	protein_coding
YIL153W	protein_coding
tG(GCC)G2	tRNA
ITS2-2	rRNA
YDR513W	protein_coding
YPL039W	protein_coding
YAL023C	protein_coding
YER002W	protein_coding
YGR195W	protein_coding
YMR112C	protein_coding
YCR038W-A	protein_coding
YMR025W	protein_coding
YLR214W	protein_coding
tA(UGC)A	tRNA
YBR044C	protein_coding
YCR005C	protein_coding
YDR057W	protein_coding
YLR027C	protein_coding
YKL156C-A	protein_coding
YOR001W	protein_coding
YDR036C	protein_coding
YPR009W	protein_coding
YPL172C	protein_coding
YOR099W	protein_coding
YHR035W	protein_coding
YDL083C	protein_coding
YJR048W	protein_coding
YDL023C	protein_coding
YIR001C	protein_coding
YBR064W	protein_coding
YPR149W	protein_coding
YKL065W-A	protein_coding
YNL194C	protein_coding
YPL042C	protein_coding
YHR073W-A	protein_coding
YBL071C-B	protein_coding
YOR216C	protein_coding
YOR132W	protein_coding
YNL190W	protein_coding
YKR080W	protein_coding
YHR039C-A	protein_coding
YIL123W	protein_coding
YBR090C	protein_coding
YJR145C	protein_coding
YGR149W	protein_coding
YJR002W	protein_coding
YHR048W	protein_coding
YDR381C-A	protein_coding
YDR077W	protein_coding
YHL029C	protein_coding
YGL104C	protein_coding
YKR044W	protein_coding
YGL166W	protein_coding
YFL034W	protein_coding
YMR286W	protein_coding
YDR238C	protein_coding
YHR186C	protein_coding
YOR203W	protein_coding
YCR092C	protein_coding
YHR106W	protein_coding
YGL170C	protein_coding
YGR097W	protein_coding
YLL052C	protein_coding
YMR199W	protein_coding
YOR295W	protein_coding
tP(UGG)A	tRNA
YIL133C	protein_coding
YDL086W	protein_coding
YER088C-A	protein_coding
YNR051C	protein_coding
YBR230W-A	protein_coding
YAL063C-A	protein_coding
YML091C	protein_coding
YIL066W-A	protein_coding
snR9	snoRNA
YMR136W	protein_coding
YJR023C	protein_coding
YNR045W	protein_coding
YOL106W	protein_coding
YPR110C	protein_coding
YKL217W	protein_coding
YOR121C	protein_coding
YKR102W	protein_coding
YKR085C	protein_coding
YJR008W	protein_coding
YLR304C	protein_coding
YGR021W	protein_coding
tK(CUU)F	tRNA
YNL248C	protein_coding
YPL004C	protein_coding
YBR176W	protein_coding
YDL006W	protein_coding
YDL076C	protein_coding
tH(GUG)E2	tRNA
YPR058W	protein_coding
YIL002W-A	protein_coding
tL(UAG)L2	tRNA
Q0255	protein_coding
YOL149W	protein_coding
YHR180C-B	protein_coding
YIR022W	protein_coding
YDR265W	protein_coding
YNL042W-B	protein_coding
YOR059C	protein_coding
YIL136W	protein_coding
YER027C	protein_coding
YBR177C	protein_coding
YCL075W	pseudogene
YAR075W	protein_coding
YHR022C-A	protein_coding
YML058W-A	protein_coding
YHL042W	protein_coding
YBR027C	protein_coding
YKL112W	protein_coding
YGR130C	protein_coding
YER131W	protein_coding
YAL031C	protein_coding
YJR049C	protein_coding
YKL135C	protein_coding
tD(GUC)I2	tRNA
YML113W	protein_coding
YGL040C	protein_coding
YBR197C	protein_coding
YJR079W	protein_coding
YLR017W	protein_coding
YGL121C	protein_coding
YER161C	protein_coding
YDR307W	protein_coding
YKL018W	protein_coding
YOR108W	protein_coding
YBR026C	protein_coding
YPL248C	protein_coding
YML132W	protein_coding
YDR520C	protein_coding
YAR064W	protein_coding
YOR106W	protein_coding
YGR006W	protein_coding
YIL092W	protein_coding
YAL025C	protein_coding
YDR168W	protein_coding
YBR121C	protein_coding
YDR113C	protein_coding
YGR159C	protein_coding
YJR037W	protein_coding
YIR004W	protein_coding
YLR342W	protein_coding
YPL270W	protein_coding
YGR260W	protein_coding
YML064C	protein_coding
YIR020W-A	protein_coding
YPR202W	protein_coding
YPR160W-A	protein_coding
YGL250W	protein_coding
YFR021W	protein_coding
YOR173W	protein_coding
YOL090W	protein_coding
YDL071C	protein_coding
YOR271C	protein_coding
YKL087C	protein_coding
YBR087W	protein_coding
YML056C	protein_coding
YGL252C	protein_coding
YBR270C	protein_coding
YOR349W	protein_coding
YNL229C	protein_coding
YPR068C	protein_coding
YLR310C	protein_coding
YKL074C	protein_coding
YBL067C	protein_coding
YNL257C	protein_coding
YPL121C	protein_coding
YDR081C	protein_coding
YOL039W	protein_coding
YEL066W	protein_coding
YPR013C	protein_coding
YKR075W-A	protein_coding
YJL108C	protein_coding
YJR138W	protein_coding
YDR458C	protein_coding
YAL048C	protein_coding
YER069W	protein_coding
YPL051W	protein_coding
YDL131W	protein_coding
YCR020C-A	protein_coding
YBL089W	protein_coding
YPL250C	protein_coding
YKR072C	protein_coding
YIL044C	protein_coding
YDR476C	protein_coding
YER144C	protein_coding
YGL037C	protein_coding
YBR039W	protein_coding
YNL162W	protein_coding
YDR212W	protein_coding
YLL060C	protein_coding
YKL126W	protein_coding
YHR031C	protein_coding
YEL034W	protein_coding
YDR182W-A	protein_coding
YKL018C-A	protein_coding
YDR101C	protein_coding
YPR106W	protein_coding
YJL135W	protein_coding
Q0010	protein_coding
YKR045C	protein_coding
YPR053C	protein_coding
YNL268W	protein_coding
tM(CAU)M	tRNA
YBR136W	protein_coding
YNL169C	protein_coding
YMR135W-A	protein_coding
YLR429W	protein_coding
YGR031C-A	protein_coding
YIR020C-B	protein_coding
YOR190W	protein_coding
YJL185C	protein_coding
tK(UUU)Q	tRNA
YLR056W	protein_coding
YPR198W	protein_coding
YDR493W	protein_coding
YBR097W	protein_coding
tR(ACG)Q2	tRNA
YBL107C	protein_coding
YBL074C	protein_coding
YMR260C	protein_coding
YLR411W	protein_coding
YPR120C	protein_coding
snR61	snoRNA
YPL090C	protein_coding
YPL125W	protein_coding
YDL125C	protein_coding
tK(CUU)D1	tRNA
YBR071W	protein_coding
tL(CAA)A	tRNA
YDR539W	protein_coding
YDR239C	protein_coding
YAL056C-A	protein_coding
YOR052C	protein_coding
YOL034W	protein_coding
YLR198C	protein_coding
YCR102W-A	protein_coding
YOR137C	protein_coding
YIR021W-A	protein_coding
YDR302W	protein_coding
tW(CCA)G1	tRNA
YOR038C	protein_coding
YGR274C	protein_coding
YBR212W	protein_coding
YOR303W	protein_coding
YDL066W	protein_coding
YNL104C	protein_coding
YNL205C	protein_coding
YKR082W	protein_coding
YHR154W	protein_coding
YHL032C	protein_coding
YDR136C	protein_coding
YBL034C	protein_coding
YBR180W	protein_coding
YJL156C	protein_coding
YIL009W	protein_coding
YDR129C	protein_coding
YLR467C-A	protein_coding
YLR170C	protein_coding
YJL103C	protein_coding
YJR098C	protein_coding
YLL036C	protein_coding
YFR006W	protein_coding
YNL067W	protein_coding
YPL088W	protein_coding
YLR228C	protein_coding
YNL026W	protein_coding
YDR043C	protein_coding
YCR041W	protein_coding
YLR103C	protein_coding
YHR003C	protein_coding
YOL117W	protein_coding
YCR069W	protein_coding
YLR079W	protein_coding
YHR175W-A	protein_coding
YIL141W	protein_coding
tK(CUU)C	tRNA
YHL047C	protein_coding
YLR164W	protein_coding
YIL098C	protein_coding
YPL175W	protein_coding
YCR025C	protein_coding
YPR067W	protein_coding
YJR150C	protein_coding
YDR275W	protein_coding
YOL053W	protein_coding
YFR036W	protein_coding
YKL014C	protein_coding
YBR060C	protein_coding
YIL065C	protein_coding
YGR161C	protein_coding
YCR097W-A	protein_coding
tD(GUC)D	tRNA
YKL096W-A	protein_coding
YPR072W	protein_coding
YJL006C	protein_coding
YIL171W	pseudogene
YML030W	protein_coding
YBR259W	protein_coding
YJR005W	protein_coding
YMR118C	protein_coding
YOL005C	protein_coding
YOL020W	protein_coding
YER038C	protein_coding
YKR038C	protein_coding
YKR048C	protein_coding
YLR264W	protein_coding
YIL068C	protein_coding
YOR365C	protein_coding
YLR231C	protein_coding
YGL082W	protein_coding
YMR048W	protein_coding
tS(AGA)B	tRNA
YER094C	protein_coding
YDR089W	protein_coding
YBR014C	protein_coding
YNL044W	protein_coding
YLR008C	protein_coding
YDR471W	protein_coding
YJL009W	protein_coding
YDR319C	protein_coding
YJL202C	protein_coding
YPL038W-A	protein_coding
YPR069C	protein_coding
YKL070W	protein_coding
YMR233W	protein_coding
YDR228C	protein_coding
YGL012W	protein_coding
YPL164C	protein_coding
YPL163C	protein_coding
YLR069C	protein_coding
YHR052W-A	protein_coding
YLR403W	protein_coding
YNL028W	protein_coding
YOR207C	protein_coding
YOR092W	protein_coding
snR13	snoRNA
YNL263C	protein_coding
YAL037C-A	protein_coding
YIL139C	protein_coding
YLR072W	protein_coding
YOL065C	protein_coding
YNL059C	protein_coding
YMR149W	protein_coding
YML073C	protein_coding
YBR143C	protein_coding
YEL036C	protein_coding
YBR298C	protein_coding
YOR381W-A	protein_coding
YDR425W	protein_coding
YGL256W	protein_coding
YHR143W	protein_coding
YPL014W	protein_coding
YGL075C	protein_coding
YDL160C	protein_coding
YNL301C	protein_coding
YNL193W	protein_coding
YGL248W	protein_coding
Q0275	protein_coding
YOR093C	protein_coding
YLR110C	protein_coding
YHL041W	protein_coding
YGL213C	protein_coding
YML129C	protein_coding
YNR041C	protein_coding
YNL210W	protein_coding
tL(UAA)N	tRNA
YGL026C	protein_coding
YDR042C	protein_coding
YOR343C	protein_coding
YER147C-A	protein_coding
YBR150C	protein_coding
YKR087C	protein_coding
YMR075W	protein_coding
YHR064C	protein_coding
YML075C	protein_coding
YGR194C	protein_coding
Q0142	protein_coding
YJR039W	protein_coding
YKR073C	protein_coding
YOL013W-B	protein_coding
YKL091C	protein_coding
YNL126W	protein_coding
YKR062W	protein_coding
YKL068W-A	protein_coding
YBR042C	protein_coding
YAL018C	protein_coding
YDR097C	protein_coding
YIL163C	protein_coding
YAL064W-B	protein_coding
YNL277W	protein_coding
YOR274W	protein_coding
YJL189W	protein_coding
YHL015W-A	protein_coding
YLR117C	protein_coding
tR(ACG)D	tRNA
YDR119W	protein_coding
tD(GUC)I1	tRNA
YER013W	protein_coding
YOL107W	protein_coding
YDR422C	protein_coding
YPL137C	protein_coding
YKL157W	protein_coding
YPL091W	protein_coding
YKR052C	protein_coding
YDR363W	protein_coding
YDR169C-A	protein_coding
YBR229C	protein_coding
YJR040W	protein_coding
YGR172C	protein_coding
YPR122W	protein_coding
YHR073W	protein_coding
YPR171W	protein_coding
YLR347W-A	protein_coding
YDR060W	protein_coding
YHR055C	protein_coding
YJR085C	protein_coding
YER137C	protein_coding
YDR061W	protein_coding
YBR126W-B	protein_coding
YCL042W	protein_coding
YOR157C	protein_coding
YNL310C	protein_coding
YGL096W	protein_coding
YGR240C-A	protein_coding
YOR252W	protein_coding
YEL046C	protein_coding
YAL034W-A	protein_coding
YCR063W	protein_coding
YEL053C	protein_coding
YNL187W	protein_coding
YDL028C	protein_coding
YCR036W	protein_coding
YNL034W	protein_coding
YHR025W	protein_coding
YJL061W	protein_coding
YMR319C	protein_coding
YOL122C	protein_coding
YLR233C	protein_coding
YDR034W-B	protein_coding
YNL119W	protein_coding
YJL008C	protein_coding
Q0070	protein_coding
snR7-S	snRNA
YJL186W	protein_coding
YIL026C	protein_coding
YJR120W	protein_coding
snR84	snoRNA
YBL071C	protein_coding
YML114C	protein_coding
YHR182C-A	protein_coding
tV(AAC)J	tRNA
YER105C	protein_coding
YJR069C	protein_coding
YBR111W-A	protein_coding
snR58	snoRNA
YOL161C	protein_coding
YOR072W	protein_coding
YBR158W	protein_coding
YDR358W	protein_coding
YDR544C	protein_coding
YLR390W-A	protein_coding
YGL098W	protein_coding
YDR460W	protein_coding
YNL304W	protein_coding
YGR074W	protein_coding
YPR181C	protein_coding
YOL155W-A	protein_coding
YGR098C	protein_coding
YIL144W	protein_coding
YDL176W	protein_coding
Q0160	protein_coding
YOL029C	protein_coding
YEL059W	protein_coding
YNR036C	protein_coding
YDR130C	protein_coding
YEL040W	protein_coding
YBR284W	protein_coding
YDR214W	protein_coding
YGL145W	protein_coding
YDR002W	protein_coding
YDL242W	protein_coding
YLR253W	protein_coding
YKL183C-A	protein_coding
YEL010W	protein_coding
YKR058W	protein_coding
YJR130C	protein_coding
YGR228W	protein_coding
YGR086C	protein_coding
YPL092W	protein_coding
YDR266C	protein_coding
YML001W	protein_coding
YIL016W	protein_coding
YGR273C	protein_coding
YDR199W	protein_coding
YBR091C	protein_coding
YGL050W	protein_coding
YIL119C	protein_coding
YOL046C	protein_coding
YGR183C	protein_coding
YMR308C	protein_coding
tS(UGA)I	tRNA
YNL039W	protein_coding
YJR140W-A	protein_coding
YPL145C	protein_coding
YMR240C	protein_coding
YKR094C	protein_coding
YDR406W-A	protein_coding
YLR424W	protein_coding
YGL228W	protein_coding
YKL110C	protein_coding
YPL198W	protein_coding
tI(AAU)B	tRNA
YNL043C	protein_coding
YNR055C	protein_coding
YJR146W	protein_coding
YPL006W	protein_coding
YHR132C	protein_coding
YPR161C	protein_coding
YKL094W	protein_coding
YFL032W	protein_coding
YKR099W	protein_coding
YEL032W	protein_coding
YJR067C	protein_coding
YBR294W	protein_coding
YBR083W	protein_coding
YIL161W	protein_coding
YBL080C	protein_coding
YEL008C-A	protein_coding
YIL056W	protein_coding
YDR361C	protein_coding
YOR335C	protein_coding
YIL082W	protein_coding
YMR195W	protein_coding
YML087C	protein_coding
YMR304W	protein_coding
YBR160W	protein_coding
snR191	snoRNA
YPL264C	protein_coding
YDL045C	protein_coding
YMR072W	protein_coding
YGL168W	protein_coding
YDL045W-A	protein_coding
YDR505C	protein_coding
YMR059W	protein_coding
YGL107C	protein_coding
Q0080	protein_coding
YAL024C	protein_coding
YOR333C	protein_coding
YLR222C-A	protein_coding
YFL018C	protein_coding
YBR244W	protein_coding
YKL149C	protein_coding
YCR081C-A	protein_coding
tI(AAU)P1	tRNA
YLR250W	protein_coding
YBR218C	protein_coding
YNL121C	protein_coding
YAL019W	protein_coding
YLR180W	protein_coding
YGL079W	protein_coding
YKR014C	protein_coding
YGR041W	protein_coding
YMR224C	protein_coding
YIR039C	protein_coding
YDL199C	protein_coding
YJR012C	protein_coding
YBR227C	protein_coding
YPL218W	protein_coding
YPL059W	protein_coding
YIR018W	protein_coding
YBL065W	protein_coding
YGR197C	protein_coding
YDL123W	protein_coding
YOR181W	protein_coding
YGR291C	protein_coding
YER092W	protein_coding
YOL120C	protein_coding
YML013W	protein_coding
YKL172W	protein_coding
YDR483W	protein_coding
YGR156W	protein_coding
YDR105C	protein_coding
YBL086C	protein_coding
YNL097W-A	protein_coding
YPL192C	protein_coding
YOL013W-A	protein_coding
YML085C	protein_coding
YLR458W	protein_coding
YBR124W	protein_coding
YIL158W	protein_coding
YDR470C	protein_coding
YMR017W	protein_coding
YDR469W	protein_coding
tA(UGC)G	tRNA
YOR212W	protein_coding
YOL124C	protein_coding
YJR100C	protein_coding
YOR023C	protein_coding
YOL038W	protein_coding
YBR247C	protein_coding
YBR179C	protein_coding
YLR181C	protein_coding
YGL017W	protein_coding
YGR167W	protein_coding
snR76	snoRNA
YJR044C	protein_coding
YGL110C	protein_coding
YDR451C	protein_coding
YDR191W	protein_coding
YJR053W	protein_coding
YBR234C	protein_coding
YDR200C	protein_coding
YGL021W	protein_coding
YBR243C	protein_coding
YJL086C	protein_coding
YCL012C	protein_coding
YLR338W	protein_coding
YFR017C	protein_coding
YNL246W	protein_coding
YPR119W	protein_coding
YOR120W	protein_coding
YHR184W	protein_coding
YPL111W	protein_coding
YFL011W	protein_coding
YKL062W	protein_coding
YJL133W	protein_coding
YDL139C	protein_coding
YGL028C	protein_coding
YHR212W-A	protein_coding
YFL015C	protein_coding
YPR188C	protein_coding
YNR040W	protein_coding
YPL240C	protein_coding
YAL031W-A	protein_coding
YMR083W	protein_coding
YPR156C	protein_coding
YOR139C	protein_coding
YGR082W	protein_coding
YOR021C	protein_coding
YMR202W	protein_coding
YGL081W	protein_coding
YIL126W	protein_coding
YHR214C-D	protein_coding
YHR007C	protein_coding
YDL097C	protein_coding
YJR131W	protein_coding
YHR193C-A	protein_coding
tY(GUA)M2	tRNA
YOR231W	protein_coding
YCR007C	protein_coding
YJL187C	protein_coding
YMR012W	protein_coding
YIL045W	protein_coding
YDR085C	protein_coding
YLR264C-A	protein_coding
YNL284C	protein_coding
YKL143W	protein_coding
YLR272C	protein_coding
YGR181W	protein_coding
Q0065	protein_coding
YOR389W	protein_coding
YCR071C	protein_coding
YHR005C-A	protein_coding
YER172C	protein_coding
YDR367W	protein_coding
YOL079W	protein_coding
YPL275W	pseudogene
YNL061W	protein_coding
YGR186W	protein_coding
YCR060W	protein_coding
YNR052C	protein_coding
YOL063C	protein_coding
YFL064C	protein_coding
YML101C	protein_coding
YGR142W	protein_coding
YPR141C	protein_coding
YLR094C	protein_coding
YHR097C	protein_coding
YGR224W	protein_coding
YDL181W	protein_coding
YAL053W	protein_coding
YPL244C	protein_coding
YOL095C	protein_coding
YDR271C	protein_coding
YML090W	protein_coding
YHR206W	protein_coding
YNL221C	protein_coding
YDR304C	protein_coding
YDL015C	protein_coding
YKL004W	protein_coding
YDR299W	protein_coding
YOR215C	protein_coding
YKL180W	protein_coding
YLR282C	protein_coding
YJL020C	protein_coding
YLR455W	protein_coding
YLR220W	protein_coding
YLR167W	protein_coding
YOL103W	protein_coding
tN(GUU)O2	tRNA
YEL059C-A	protein_coding
YDR489W	protein_coding
YPL250W-A	protein_coding
YOR258W	protein_coding
YDR512C	protein_coding
YNL315C	protein_coding
YEL009C-A	protein_coding
YDR197W	protein_coding
YNL157W	protein_coding
YGR030C	protein_coding
YGL097W	protein_coding
YNL091W	protein_coding
YOL003C	protein_coding
YKL139W	protein_coding
YER183C	protein_coding
YLR247C	protein_coding
YDR272W	protein_coding
YOR115C	protein_coding
YOL154W	protein_coding
YDR533C	protein_coding
YGL239C	protein_coding
YHR125W	protein_coding
YOR270C	protein_coding
YER084W	protein_coding
YJR046W	protein_coding
YDR526C	protein_coding
YPR155C	protein_coding
YOR058C	protein_coding
YKL061W	protein_coding
tS(AGA)H	tRNA
YDR338C	protein_coding
snR161	snoRNA
YIL165C	protein_coding
YGR141W	protein_coding
YPR103W	protein_coding
YIL150C	protein_coding
YBL022C	protein_coding
YPR204W	protein_coding
YML133W-B	protein_coding
YJL213W	protein_coding
YIL107C	protein_coding
YGL211W	protein_coding
YLR154C-H	protein_coding
snR17b	snoRNA
tD(GUC)G1	tRNA
YFR052W	protein_coding
YDR125C	protein_coding
YBR119W	protein_coding
YLR327C	protein_coding
YDL206W	protein_coding
tG(GCC)P2	tRNA
YMR268C	protein_coding
YIL050W	protein_coding
YOR285W	protein_coding
YOL052C	protein_coding
YNR001C	protein_coding
YOL081W	protein_coding
YPL224C	protein_coding
YLR321C	protein_coding
YNL180C	protein_coding
YCL024W	protein_coding
YPL179W	protein_coding
YPR101W	protein_coding
YOR144C	protein_coding
YMR105C	protein_coding
YJR088C	protein_coding
YNL182C	protein_coding
YJL110C	protein_coding
YBR121C-A	protein_coding
YDR439W	protein_coding
YML055W	protein_coding
snR46	snoRNA
YML057W	protein_coding
YER159C	protein_coding
YKL173W	protein_coding
YNL099C	protein_coding
YOR230W	protein_coding
YDR158W	protein_coding
YBR022W	protein_coding
YBR019C	protein_coding
YJL062W-A	protein_coding
YDR232W	protein_coding
YNL140C	protein_coding
YBL037W	protein_coding
YIL117C	protein_coding
YCL002C	protein_coding
YNL152W	protein_coding
YPL084W	protein_coding
YAL003W	protein_coding
YGL160W	protein_coding
YPR194C	protein_coding
tA(AGC)K1	tRNA
YHR126C	protein_coding
YBR134W	protein_coding
YNR026C	protein_coding
YDR362C	protein_coding
YBR182C	protein_coding
YLR251W	protein_coding
YER146W	protein_coding
tK(UUU)O	tRNA
YDL182W	protein_coding
tM(CAU)P	tRNA
YMR266W	protein_coding
YFR027W	protein_coding
YMR115W	protein_coding
YOR281C	protein_coding
YPR032W	protein_coding
YMR318C	protein_coding
YCR107W	protein_coding
YPR099C	protein_coding
YNL102W	protein_coding
YPR065W	protein_coding
YNL297C	protein_coding
ETS2-2	rRNA
YPL183C	protein_coding
YOR264W	protein_coding
YML125C	protein_coding
